Prediction for the average column is 0.9964705882352942,column_name,aveage_val,initval,initval_predict_prob,finalval,finalval_predict_prob,final_minus_init
0,cc.age,1.0726307841508822,1.0726307841508822,0.9964705882352942,2.072630784150882,0.9881902447760714,-0.008280343459222794
1,cc.blackdum,0.011409682235018127,0.0,0.9964705882352942,1.0,0.9440886862836166,-0.05238190195167758
2,cc.cc16_304,1.054785440105695,1.054785440105695,0.9964705882352942,2.054785440105695,0.9942483660130718,-0.0022222222222224586
3,cc.cc16_305_2,0.11079121347835359,0.0,0.9964705882352942,1.0,0.9960705882352942,-0.00040000000000006697
4,cc.cc16_422c,1.0493110315530996,1.0493110315530996,0.9964705882352942,2.0493110315530996,0.9993333333333334,0.0028627450980391878
5,cc.cc16_422d,1.199249509129034,1.199249509129034,0.9964705882352942,2.199249509129034,0.9964705882352942,0.0
6,cc.cc16_422e,0.9511288438700094,0.9511288438700094,0.9964705882352942,1.9511288438700094,0.9859993407894548,-0.010471247445839382
7,cc.cc16_422f,1.09821810714556,1.09821810714556,0.9964705882352942,2.09821810714556,1.0,0.003529411764705781
8,cc.catholic,0.24205587545318832,0.0,0.9964705882352942,1.0,0.9964705882352942,0.0
9,cc.evanprot,0.42631691192151844,0.0,0.9964705882352942,1.0,0.9964705882352942,0.0
10,cc.ideo7,1.2771144495790638,1.2771144495790638,0.9964705882352942,2.277114449579064,1.0,0.003529411764705781
11,cc.inddum,0.0,0.0,0.9964705882352942,1.0,0.9964705882352942,0.0
12,cc.religiosity,1.0700307758177365,1.0700307758177365,0.9964705882352942,2.0700307758177363,0.9945874713521772,-0.001883116883117042
13,cc.repdum,1.0,1.0,0.9964705882352942,2.0,0.9964705882352942,0.0
14,cc.sex,0.536041799957347,0.0,0.9964705882352942,1.0,0.9964705882352942,0.0
15,cc.whitedum,0.9006184687566645,0.0,0.9942640266809064,1.0,0.9964705882352942,0.002206561554387809
16,cc.emp.nojob,0.03764128812113457,0.0,0.9964705882352942,1.0,0.9960539215686275,-0.0004166666666667318
17,cc.faminc,0.9635307065691286,0.9635307065691286,0.9964705882352942,1.9635307065691285,0.9943594771241829,-0.0021111111111112857
18,cc.i.white.educhs,0.2657283002772446,0.0,0.9964705882352942,1.0,0.9964705882352942,0.0
19,cc.immviewsum,1.2304139502781648,1.2304139502781648,0.9964705882352942,2.230413950278165,0.9945658263305321,-0.0019047619047620756
20,cc.maxeduc.4yr,0.2180635529963745,0.0,0.9964705882352942,1.0,0.9960539215686275,-0.0004166666666667318
21,cc.union,0.24013648965664322,0.0,0.9964705882352942,1.0,0.9964705882352942,0.0
22,crashpc,0.9032615715025251,0.9032615715025251,0.9964705882352942,1.903261571502525,0.9863209122032655,-0.010149676032028765
23,demo.popdense,0.15474616758626714,0.15474616758626714,0.9964705882352942,1.1547461675862671,0.9727263029531231,-0.023744285282171096
24,job.uer,0.9492441937647068,0.9492441937647068,0.9964705882352942,1.9492441937647067,0.9882705882352941,-0.008200000000000096
25,mort.ucd.despair.disc95.pdpy,0.9477776190929338,0.9477776190929338,0.9964705882352942,1.9477776190929337,0.9919951406120759,-0.004475447623218276
26,rustpc,0.7584280553484505,0.7584280553484505,0.9964705882352942,1.7584280553484506,0.9860426140355808,-0.010427974199713419
